alumni_id,full_name,first_name,last_name,graduation_year,degree_earned,major_academic_program,current_company,job_title,email_address,phone_number,brochure_feature_consent,brochure_feature_consent_encoded,match_score,match_percentage
ALU0555,Aarav Shetty,Aarav,Shetty,2019,MCA,Electronics and Communication Engineering,TCS,UI Developer,aarav.shetty555@yahoo.com,+91 7809906184,No,0,0.30177249166975195,30.18
ALU0768,Anil Singh,Anil,Singh,2017,MCA,Electronics and Communication Engineering,Capgemini,UI Developer,anil.singh768@gmail.com,+91 8792488531,No,0,0.30177249166975195,30.18
ALU0292,Rahul Joshi,Rahul,Joshi,2016,MCA,Electronics and Communication Engineering,Cognizant Technology Solutions,UI Developer,rahul.joshi292@outlook.com,+91 9927933468,Yes,1,0.30177249166975195,30.18
ALU0329,Keerthi Patel,Keerthi,Patel,2016,B.Sc,Mechanical Engineering,Tech Mahindra,Business Analyst,keerthi.patel329@proton.me,+91 7571858688,Yes,1,0.30172764227642274,30.17
ALU0425,Varun Verma,Varun,Verma,2018,MBA,Mechanical Engineering,Tech Mahindra,Business Analyst,varun.verma425@gmail.com,+91 8647336743,No,0,0.30172764227642274,30.17
ALU0413,Manoj Gupta,Manoj,Gupta,2019,B.Sc,Artificial Intelligence and Machine Learning,Capgemini,Business Analyst,manoj.gupta413@outlook.com,+91 7243845356,No,0,0.30085044929396665,30.09
ALU0494,Sanjay Reddy,Sanjay,Reddy,2025,B.E.,Business Administration,Walmart Global Tech,Frontend Developer,sanjay.reddy494@outlook.com,+91 8916502228,Yes,1,0.30049154334038053,30.05
ALU0924,Vishal Mishra,Vishal,Mishra,2025,MBA,Business Administration,Cognizant Technology Solutions,Frontend Developer,vishal.mishra924@gmail.com,+91 9526147677,Yes,1,0.30049154334038053,30.05
ALU0530,Karthik Verma,Karthik,Verma,2019,B.E.,Electronics and Communication Engineering,Capgemini,Full Stack Developer,karthik.verma530@yahoo.com,+91 7669995863,Yes,1,0.30033105022831047,30.03
ALU0808,Rahul Verma,Rahul,Verma,2016,B.E.,Electronics and Communication Engineering,TCS,Full Stack Developer,rahul.verma808@yahoo.com,+91 8993550742,No,0,0.30033105022831047,30.03
ALU0632,Charan Nair,Charan,Nair,2024,MBA,Business Administration,Cognizant Technology Solutions,UI Developer,charan.nair632@outlook.com,+91 8955661068,No,0,0.29697174447174446,29.7
ALU0376,Varun Pillai,Varun,Pillai,2025,B.Sc,Information Technology,PwC,Technical Consultant,varun.pillai376@yahoo.com,+91 7958796521,Yes,1,0.29694444444444446,29.69
ALU0943,Tejas Nair,Tejas,Nair,2021,B.Sc,Information Technology,Accenture,Associate Consultant,tejas.nair943@gmail.com,+91 9130006033,Yes,1,0.295,29.5
ALU0162,Neha Chowdhury,Neha,Chowdhury,2022,MCA,Information Technology,Infosys,Associate Consultant,neha.chowdhury162@gmail.com,+91 8475054001,Yes,1,0.295,29.5
ALU0194,Yash Bhat,Yash,Bhat,2020,B.Sc,Civil Engineering,Wipro,Database Administrator,yash.bhat194@outlook.com,+91 9274012889,No,0,0.29403495440729477,29.4
ALU0525,Siddharth Mishra,Siddharth,Mishra,2019,MBA,Civil Engineering,Microsoft,Database Administrator,siddharth.mishra525@proton.me,+91 8044850685,No,0,0.29403495440729477,29.4
ALU0882,Vikas Singh,Vikas,Singh,2023,MCA,Business Administration,SAP,Associate Consultant,vikas.singh882@yahoo.com,+91 9786390122,No,0,0.29358585858585856,29.36
ALU0698,Akash Mehta,Akash,Mehta,2019,B.E.,Mechanical Engineering,Microsoft,Database Administrator,akash.mehta698@gmail.com,+91 9213553149,No,0,0.28927304964539,28.93
ALU0727,Keerthi Shetty,Keerthi,Shetty,2018,B.E.,Mechanical Engineering,Amazon,Database Administrator,keerthi.shetty727@outlook.com,+91 9541639799,Yes,1,0.28927304964539,28.93
ALU0276,Manoj Kumar,Manoj,Kumar,2016,MBA,Artificial Intelligence and Machine Learning,PwC,Database Administrator,manoj.kumar276@gmail.com,+91 7770321709,No,0,0.28839585666293394,28.84
ALU0146,Rohit Gupta,Rohit,Gupta,2017,B.Sc,Artificial Intelligence and Machine Learning,LTIMindtree,Database Administrator,rohit.gupta146@gmail.com,+91 7225953184,Yes,1,0.28839585666293394,28.84
ALU0672,Bhavana Pillai,Bhavana,Pillai,2025,M.Tech,Information Technology,Wipro,Business Analyst,bhavana.pillai672@proton.me,+91 8958628128,No,0,0.28783875338753384,28.78
ALU0016,Varun Nair,Varun,Nair,2025,MCA,Business Administration,Capgemini,Business Analyst,varun.nair16@yahoo.com,+91 7693847829,Yes,1,0.2864246119733924,28.64
ALU0223,Charan Menon,Charan,Menon,2025,MBA,Business Administration,Microsoft,Business Analyst,charan.menon223@outlook.com,+91 7135594311,Yes,1,0.2864246119733924,28.64
ALU0516,Lakshmi Verma,Lakshmi,Verma,2022,MBA,Information Technology,Accenture,Backend Developer,lakshmi.verma516@proton.me,+91 8453579468,Yes,1,0.2861111111111111,28.61
ALU0252,Isha Verma,Isha,Verma,2022,B.Sc,Information Technology,HCLTech,Backend Developer,isha.verma252@gmail.com,+91 7138372291,No,0,0.2861111111111111,28.61
ALU0103,Sahana Verma,Sahana,Verma,2022,MCA,Information Technology,Microsoft,Backend Developer,sahana.verma103@outlook.com,+91 7299832023,No,0,0.2861111111111111,28.61
ALU0616,Deepak Mehta,Deepak,Mehta,2022,M.Tech,Information Technology,IBM,Backend Developer,deepak.mehta616@outlook.com,+91 7138424884,No,0,0.2861111111111111,28.61
ALU0465,Madhav Mishra,Madhav,Mishra,2023,MBA,Business Administration,Capgemini,Backend Developer,madhav.mishra465@yahoo.com,+91 8927645417,Yes,1,0.28469696969696967,28.47
ALU0079,Ananya Nair,Ananya,Nair,2018,M.Tech,Electronics and Communication Engineering,Tech Mahindra,Database Administrator,ananya.nair79@yahoo.com,+91 9032638323,No,0,0.27877076654036725,27.88
ALU0908,Priya Patel,Priya,Patel,2015,B.E.,Electronics and Communication Engineering,Bosch,Database Administrator,priya.patel908@outlook.com,+91 9117330575,No,0,0.27877076654036725,27.88
ALU0378,Deepak Chowdhury,Deepak,Chowdhury,2020,MCA,Electronics and Communication Engineering,SAP,Database Administrator,deepak.chowdhury378@gmail.com,+91 9131098613,Yes,1,0.27877076654036725,27.88
ALU0126,Pranav Das,Pranav,Das,2021,MCA,Information Technology,Amazon,Data Scientist,pranav.das126@proton.me,+91 9644206129,No,0,0.2758547008547009,27.59
ALU0974,Naveen Shetty,Naveen,Shetty,2025,M.Tech,Information Technology,Bosch,Database Administrator,naveen.shetty974@yahoo.com,+91 9523258748,Yes,1,0.2753841607565012,27.54
ALU0487,Nikhil Chowdhury,Nikhil,Chowdhury,2025,B.Sc,Business Administration,Cognizant,Database Administrator,nikhil.chowdhury487@yahoo.com,+91 8358640560,No,0,0.27397001934235976,27.4
ALU0478,Siddharth Reddy,Siddharth,Reddy,2025,MBA,Business Administration,Wipro,Database Administrator,siddharth.reddy478@gmail.com,+91 7311769311,No,0,0.27397001934235976,27.4
ALU0411,Rohit Nair,Rohit,Nair,2025,MCA,Business Administration,Microsoft,Database Administrator,rohit.nair411@gmail.com,+91 7031557592,No,0,0.27397001934235976,27.4
ALU0361,Nandini Verma,Nandini,Verma,2017,B.E.,Electrical and Electronics Engineering,Oracle,Data Analyst,nandini.verma361@yahoo.com,+91 7322067505,Yes,1,0.2737934362934363,27.38
ALU0372,Sai Das,Sai,Das,2019,B.E.,Civil Engineering,Infosys,Data Analyst,sai.das372@gmail.com,+91 7999109703,Yes,1,0.2737934362934363,27.38
ALU0026,Ashwin Shetty,Ashwin,Shetty,2017,B.Sc,Civil Engineering,Deloitte,Data Analyst,ashwin.shetty26@proton.me,+91 9363629219,Yes,1,0.2737934362934363,27.38
ALU0379,Nikhil Sharma,Nikhil,Sharma,2018,B.Sc,Mechanical Engineering,IBM,Data Analyst,nikhil.sharma379@yahoo.com,+91 8918260963,Yes,1,0.26903153153153153,26.9
ALU0774,Swathi Singh,Swathi,Singh,2017,MBA,Mechanical Engineering,TCS,Data Analyst,swathi.singh774@outlook.com,+91 8191319381,No,0,0.26903153153153153,26.9
ALU0004,Nikhil Iyer,Nikhil,Iyer,2017,B.E.,Mechanical Engineering,Accenture,Data Analyst,nikhil.iyer4@proton.me,+91 7415393687,No,0,0.26903153153153153,26.9
ALU0633,Akash Sharma,Akash,Sharma,2019,B.Sc,Mechanical Engineering,Microsoft,Data Analyst,akash.sharma633@proton.me,+91 9364255319,Yes,1,0.26903153153153153,26.9
ALU0155,Rahul Nair,Rahul,Nair,2020,B.E.,Mechanical Engineering,IBM,Data Analyst,rahul.nair155@gmail.com,+91 9278930366,Yes,1,0.26903153153153153,26.9
ALU0493,Nandini Mishra,Nandini,Mishra,2019,B.E.,Civil Engineering,KPMG,Product Analyst,nandini.mishra493@gmail.com,+91 8704179289,No,0,0.2689285714285714,26.89
ALU0163,Sanjay Naidu,Sanjay,Naidu,2015,B.E.,Civil Engineering,Google,Product Analyst,sanjay.naidu163@outlook.com,+91 8562929828,No,0,0.2689285714285714,26.89
ALU0479,Sanjay Patel,Sanjay,Patel,2019,MBA,Artificial Intelligence and Machine Learning,Bosch,Data Analyst,sanjay.patel479@yahoo.com,+91 8879804739,No,0,0.2681543385490754,26.82
ALU0818,Riya Mehta,Riya,Mehta,2015,M.Tech,Artificial Intelligence and Machine Learning,Tech Mahindra,Data Analyst,riya.mehta818@outlook.com,+91 8277421636,Yes,1,0.2681543385490754,26.82
ALU0853,Vishal Mishra,Vishal,Mishra,2019,B.Sc,Artificial Intelligence and Machine Learning,Cognizant Technology Solutions,Data Analyst,vishal.mishra853@gmail.com,+91 7489349186,No,0,0.2681543385490754,26.82
ALU0714,Shreya Bhat,Shreya,Bhat,2021,B.E.,Information Technology,Bosch,Software Developer,shreya.bhat714@outlook.com,+91 9147001030,Yes,1,0.264405684754522,26.44
ALU0219,Akash Kumar,Akash,Kumar,2017,MBA,Mechanical Engineering,EY,Product Analyst,akash.kumar219@proton.me,+91 7639695273,Yes,1,0.26416666666666666,26.42
ALU0497,Rohit Kumar,Rohit,Kumar,2015,MBA,Mechanical Engineering,Accenture,Product Analyst,rohit.kumar497@yahoo.com,+91 8130933907,Yes,1,0.26416666666666666,26.42
ALU0426,Charan Sharma,Charan,Sharma,2015,B.Sc,Artificial Intelligence and Machine Learning,Google,Product Analyst,charan.sharma426@yahoo.com,+91 8862577974,Yes,1,0.2632894736842105,26.33
ALU0885,Siddharth Mishra,Siddharth,Mishra,2019,B.E.,Artificial Intelligence and Machine Learning,Amazon,Product Analyst,siddharth.mishra885@gmail.com,+91 7257464979,No,0,0.2632894736842105,26.33
ALU0894,Arjun Patel,Arjun,Patel,2020,MCA,Artificial Intelligence and Machine Learning,Infosys,Product Analyst,arjun.patel894@outlook.com,+91 7505698967,No,0,0.2632894736842105,26.33
ALU0851,Sahana Nair,Sahana,Nair,2017,B.E.,Artificial Intelligence and Machine Learning,Deloitte,Product Analyst,sahana.nair851@proton.me,+91 8269083941,Yes,1,0.2632894736842105,26.33
ALU0607,Yash Joshi,Yash,Joshi,2020,MBA,Artificial Intelligence and Machine Learning,Deloitte,Product Analyst,yash.joshi607@yahoo.com,+91 7266329625,No,0,0.2632894736842105,26.33
ALU0946,Bhavana Nair,Bhavana,Nair,2022,B.E.,Business Administration,Oracle,Software Developer,bhavana.nair946@gmail.com,+91 7855226225,Yes,1,0.26299154334038055,26.3
ALU0577,Vishal Pillai,Vishal,Pillai,2023,MCA,Business Administration,HCLTech,Software Developer,vishal.pillai577@yahoo.com,+91 7947997148,Yes,1,0.26299154334038055,26.3
ALU0088,Naveen Mishra,Naveen,Mishra,2021,B.Sc,Business Administration,Bosch,Software Developer,naveen.mishra88@gmail.com,+91 7892442253,Yes,1,0.26299154334038055,26.3
ALU0416,Vishal Joshi,Vishal,Joshi,2023,B.Sc,Information Technology,Walmart Global Tech,UI Developer,vishal.joshi416@outlook.com,+91 8261792922,Yes,1,0.2608858858858859,26.09
ALU0661,Rahul Mishra,Rahul,Mishra,2021,B.E.,Business Administration,Deloitte,UI Developer,rahul.mishra661@outlook.com,+91 9071783372,No,0,0.2594717444717445,25.95
ALU0906,Bhavana Nair,Bhavana,Nair,2021,MBA,Information Technology,Infosys,Technical Consultant,bhavana.nair906@yahoo.com,+91 7779355497,Yes,1,0.2594444444444444,25.94
ALU0872,Nandini Kumar,Nandini,Kumar,2023,B.Sc,Information Technology,KPMG,Technical Consultant,nandini.kumar872@gmail.com,+91 7216561008,No,0,0.2594444444444444,25.94
ALU0771,Aditi Verma,Aditi,Verma,2019,B.E.,Electronics and Communication Engineering,Cognizant,Data Analyst,aditi.verma771@proton.me,+91 9967041308,Yes,1,0.2585292484265087,25.85
ALU0730,Harish Rao,Harish,Rao,2020,B.Sc,Electronics and Communication Engineering,SAP,Data Analyst,harish.rao730@gmail.com,+91 9060652074,No,0,0.2585292484265087,25.85
ALU0609,Ananya Mehta,Ananya,Mehta,2023,MBA,Business Administration,SAP,Full Stack Developer,ananya.mehta609@proton.me,+91 8032341816,Yes,1,0.25803030303030305,25.8
ALU0589,Sahana Naidu,Sahana,Naidu,2022,MBA,Business Administration,Accenture,Technical Consultant,sahana.naidu589@yahoo.com,+91 7160509766,No,0,0.25803030303030305,25.8
ALU0506,Charan Gupta,Charan,Gupta,2022,MCA,Business Administration,Wipro,Full Stack Developer,charan.gupta506@proton.me,+91 8655546199,Yes,1,0.25803030303030305,25.8
ALU0087,Arjun Das,Arjun,Das,2021,MCA,Business Administration,Bosch,Full Stack Developer,arjun.das87@proton.me,+91 8934944879,No,0,0.25803030303030305,25.8
ALU0874,Charan Patel,Charan,Patel,2018,B.Sc,Information Technology,Tech Mahindra,Associate Consultant,charan.patel874@proton.me,+91 7426465521,Yes,1,0.25749999999999995,25.75
ALU0666,Riya Das,Riya,Das,2019,M.Tech,Business Administration,Cognizant Technology Solutions,Associate Consultant,riya.das666@outlook.com,+91 7883310198,No,0,0.2560858585858586,25.61
ALU0546,Manoj Bhat,Manoj,Bhat,2020,MBA,Business Administration,KPMG,Associate Consultant,manoj.bhat546@proton.me,+91 7718625803,Yes,1,0.2560858585858586,25.61
ALU0170,Bhavana Naidu,Bhavana,Naidu,2017,MBA,Business Administration,IBM,Associate Consultant,bhavana.naidu170@gmail.com,+91 8764624310,No,0,0.2560858585858586,25.61
ALU0325,Aditi Rao,Aditi,Rao,2025,B.Sc,Information Technology,HCLTech,Data Analyst,aditi.rao325@yahoo.com,+91 8075413763,Yes,1,0.25514264264264264,25.51
ALU0796,Karthik Verma,Karthik,Verma,2025,B.Sc,Business Administration,Wipro,Data Analyst,karthik.verma796@yahoo.com,+91 7491650481,No,0,0.2537285012285012,25.37
ALU0419,Sahana Kumar,Sahana,Kumar,2025,MCA,Business Administration,Bosch,Data Analyst,sahana.kumar419@proton.me,+91 7835559278,Yes,1,0.2537285012285012,25.37
ALU0752,Ananya Gupta,Ananya,Gupta,2015,MCA,Electronics and Communication Engineering,Cognizant Technology Solutions,Product Analyst,ananya.gupta752@outlook.com,+91 8193688100,Yes,1,0.25366438356164384,25.37
ALU0056,Vikas Reddy,Vikas,Reddy,2016,M.Tech,Electronics and Communication Engineering,IBM,Product Analyst,vikas.reddy56@proton.me,+91 7215686308,Yes,1,0.25366438356164384,25.37
ALU0914,Yash Mehta,Yash,Mehta,2020,MBA,Electronics and Communication Engineering,Cognizant Technology Solutions,Product Analyst,yash.mehta914@yahoo.com,+91 7195355435,Yes,1,0.25366438356164384,25.37
ALU0473,Sai Kumar,Sai,Kumar,2019,MBA,Electronics and Communication Engineering,LTIMindtree,Product Analyst,sai.kumar473@gmail.com,+91 7412129737,Yes,1,0.25366438356164384,25.37
ALU0218,Nikhil Das,Nikhil,Das,2020,B.E.,Electronics and Communication Engineering,Bosch,Product Analyst,nikhil.das218@proton.me,+91 9147818256,Yes,1,0.25366438356164384,25.37
ALU0439,Priya Pillai,Priya,Pillai,2021,MBA,Information Technology,Accenture,Business Analyst,priya.pillai439@gmail.com,+91 7684598046,Yes,1,0.25033875338753386,25.03
ALU0627,Naveen Nair,Naveen,Nair,2022,B.Sc,Information Technology,Accenture,Business Analyst,naveen.nair627@outlook.com,+91 7015173668,No,0,0.25033875338753386,25.03
ALU0611,Swathi Das,Swathi,Das,2025,B.E.,Information Technology,Tech Mahindra,Product Analyst,swathi.das611@outlook.com,+91 8847112068,Yes,1,0.25027777777777777,25.03
ALU0298,Riya Joshi,Riya,Joshi,2021,M.Tech,Business Administration,KPMG,Business Analyst,riya.joshi298@yahoo.com,+91 7105495798,No,0,0.24892461197339244,24.89
ALU0455,Swathi Pillai,Swathi,Pillai,2023,B.E.,Business Administration,IBM,Business Analyst,swathi.pillai455@gmail.com,+91 8663894274,No,0,0.24892461197339244,24.89
ALU0490,Deepak Chowdhury,Deepak,Chowdhury,2016,B.Sc,Information Technology,PwC,Backend Developer,deepak.chowdhury490@yahoo.com,+91 9691307645,Yes,1,0.2486111111111111,24.86
ALU0950,Anusha Sharma,Anusha,Sharma,2016,B.E.,Information Technology,Capgemini,Backend Developer,anusha.sharma950@proton.me,+91 9982227275,No,0,0.2486111111111111,24.86
ALU0486,Vishal Verma,Vishal,Verma,2016,B.Sc,Business Administration,Wipro,Backend Developer,vishal.verma486@yahoo.com,+91 9086758111,No,0,0.2471969696969697,24.72
ALU0091,Yash Verma,Yash,Verma,2019,MBA,Business Administration,Walmart Global Tech,Backend Developer,yash.verma91@proton.me,+91 7492960451,Yes,1,0.2471969696969697,24.72
ALU0019,Sneha Naidu,Sneha,Naidu,2019,MCA,Business Administration,Amazon,Backend Developer,sneha.naidu19@outlook.com,+91 8338811290,No,0,0.2471969696969697,24.72
ALU0558,Rakesh Singh,Rakesh,Singh,2016,B.E.,Information Technology,Tech Mahindra,Data Scientist,rakesh.singh558@proton.me,+91 9653127632,No,0,0.23835470085470087,23.84
ALU0156,Nandini Joshi,Nandini,Joshi,2020,MBA,Information Technology,Deloitte,Data Scientist,nandini.joshi156@outlook.com,+91 8099375147,Yes,1,0.23835470085470087,23.84
ALU0596,Manoj Shetty,Manoj,Shetty,2020,MBA,Business Administration,Wipro,Data Scientist,manoj.shetty596@proton.me,+91 8819093035,No,0,0.23694055944055945,23.69
ALU0374,Neha Kumar,Neha,Kumar,2015,B.E.,Business Administration,Cognizant,Data Scientist,neha.kumar374@yahoo.com,+91 7311520864,No,0,0.23694055944055945,23.69
ALU0897,Amar Kumar,Amar,Kumar,2021,M.Tech,Business Administration,Tech Mahindra,Database Administrator,amar.kumar897@proton.me,+91 8450939779,No,0,0.23647001934235978,23.65
ALU0801,Naveen Mishra,Naveen,Mishra,2021,B.E.,Business Administration,Wipro,Database Administrator,naveen.mishra801@gmail.com,+91 9542039357,No,0,0.23647001934235978,23.65
ALU0879,Ananya Gupta,Ananya,Gupta,2020,M.Tech,Information Technology,Amazon,Software Developer,ananya.gupta879@proton.me,+91 7159316365,Yes,1,0.22690568475452197,22.69
ALU0570,Aditya Mehta,Aditya,Mehta,2020,MBA,Information Technology,HCLTech,Software Developer,aditya.mehta570@proton.me,+91 8879048201,No,0,0.22690568475452197,22.69
ALU0550,Varun Rao,Varun,Rao,2017,MCA,Information Technology,TCS,Software Developer,varun.rao550@yahoo.com,+91 8396729008,No,0,0.22690568475452197,22.69
ALU0503,Ashwin Menon,Ashwin,Menon,2015,MCA,Information Technology,Infosys,Frontend Developer,ashwin.menon503@yahoo.com,+91 7773255350,No,0,0.22690568475452197,22.69
ALU0203,Sanjay Kumar,Sanjay,Kumar,2016,MCA,Information Technology,Tech Mahindra,Frontend Developer,sanjay.kumar203@outlook.com,+91 8385817349,Yes,1,0.22690568475452197,22.69
ALU0054,Yash Nair,Yash,Nair,2018,B.E.,Information Technology,TCS,Software Developer,yash.nair54@outlook.com,+91 9040695043,Yes,1,0.22690568475452197,22.69
ALU0529,Sahana Gupta,Sahana,Gupta,2020,B.E.,Business Administration,HCLTech,Frontend Developer,sahana.gupta529@outlook.com,+91 9143185843,Yes,1,0.22549154334038055,22.55
ALU0181,Aarav Chowdhury,Aarav,Chowdhury,2020,B.E.,Business Administration,Amazon,Frontend Developer,aarav.chowdhury181@gmail.com,+91 9248349034,No,0,0.22549154334038055,22.55
ALU0947,Meera Naidu,Meera,Naidu,2018,B.Sc,Information Technology,LTIMindtree,UI Developer,meera.naidu947@outlook.com,+91 7766829608,Yes,1,0.2233858858858859,22.34
ALU0011,Rahul Bhat,Rahul,Bhat,2017,B.Sc,Information Technology,Deloitte,UI Developer,rahul.bhat11@yahoo.com,+91 9510777721,No,0,0.2233858858858859,22.34
ALU0735,Tejas Kumar,Tejas,Kumar,2020,B.Sc,Information Technology,SAP,UI Developer,tejas.kumar735@gmail.com,+91 9408438165,Yes,1,0.2233858858858859,22.34
ALU0484,Divya Patel,Divya,Patel,2017,MBA,Business Administration,Infosys,UI Developer,divya.patel484@proton.me,+91 9768855958,Yes,1,0.22197174447174448,22.2
ALU0887,Rohit Gupta,Rohit,Gupta,2018,MBA,Business Administration,Cognizant Technology Solutions,UI Developer,rohit.gupta887@outlook.com,+91 8504686545,No,0,0.22197174447174448,22.2
ALU0873,Rohit Patel,Rohit,Patel,2016,MCA,Business Administration,Accenture,UI Developer,rohit.patel873@gmail.com,+91 9178861531,Yes,1,0.22197174447174448,22.2
ALU0722,Swathi Pillai,Swathi,Pillai,2015,M.Tech,Information Technology,Capgemini,Technical Consultant,swathi.pillai722@proton.me,+91 7764765165,No,0,0.22194444444444444,22.19
ALU0178,Ananya Reddy,Ananya,Reddy,2019,B.E.,Information Technology,PwC,Technical Consultant,ananya.reddy178@proton.me,+91 7477543926,No,0,0.22194444444444444,22.19
ALU0725,Charan Gupta,Charan,Gupta,2018,B.Sc,Business Administration,IBM,Technical Consultant,charan.gupta725@outlook.com,+91 9483012703,Yes,1,0.22053030303030305,22.05
ALU0619,Tarun Mehta,Tarun,Mehta,2020,M.Tech,Business Administration,Cognizant Technology Solutions,Technical Consultant,tarun.mehta619@gmail.com,+91 9236170837,Yes,1,0.22053030303030305,22.05
ALU0944,Aarav Verma,Aarav,Verma,2018,M.Tech,Business Administration,Capgemini,Full Stack Developer,aarav.verma944@proton.me,+91 8423846528,No,0,0.22053030303030305,22.05
ALU0316,Nandini Verma,Nandini,Verma,2018,MBA,Business Administration,Oracle,Technical Consultant,nandini.verma316@proton.me,+91 7712885628,Yes,1,0.22053030303030305,22.05
ALU0338,Ananya Das,Ananya,Das,2023,MCA,Information Technology,HCLTech,Data Analyst,ananya.das338@yahoo.com,+91 7339395013,Yes,1,0.21764264264264266,21.76
ALU0185,Nandini Bhat,Nandini,Bhat,2022,MBA,Information Technology,Cognizant,Data Analyst,nandini.bhat185@proton.me,+91 7158844179,No,0,0.21764264264264266,21.76
ALU0469,Amar Gupta,Amar,Gupta,2023,B.E.,Information Technology,KPMG,Data Analyst,amar.gupta469@outlook.com,+91 8786411073,No,0,0.21764264264264266,21.76
ALU0905,Ananya Patel,Ananya,Patel,2016,MCA,Information Technology,Tech Mahindra,Business Analyst,ananya.patel905@outlook.com,+91 8097598306,Yes,1,0.21283875338753386,21.28
ALU0192,Amar Mehta,Amar,Mehta,2020,MCA,Information Technology,TCS,Business Analyst,amar.mehta192@proton.me,+91 7149460439,Yes,1,0.21283875338753386,21.28
ALU0670,Ravi Das,Ravi,Das,2018,MBA,Information Technology,EY,Business Analyst,ravi.das670@outlook.com,+91 9385517516,No,0,0.21283875338753386,21.28
ALU0626,Akash Naidu,Akash,Naidu,2020,MCA,Information Technology,IBM,Business Analyst,akash.naidu626@outlook.com,+91 7220376885,No,0,0.21283875338753386,21.28
ALU0539,Aarav Naidu,Aarav,Naidu,2021,M.Tech,Information Technology,SAP,Product Analyst,aarav.naidu539@yahoo.com,+91 9090017854,No,0,0.2127777777777778,21.28
ALU0217,Madhav Das,Madhav,Das,2019,MCA,Business Administration,Accenture,Business Analyst,madhav.das217@gmail.com,+91 8691803583,No,0,0.21142461197339246,21.14
ALU0775,Pooja Naidu,Pooja,Naidu,2023,MBA,Business Administration,Deloitte,Product Analyst,pooja.naidu775@gmail.com,+91 7425655666,Yes,1,0.21136363636363636,21.14
ALU0499,Pooja Joshi,Pooja,Joshi,2022,M.Tech,Business Administration,TCS,Product Analyst,pooja.joshi499@outlook.com,+91 8889350539,Yes,1,0.21136363636363636,21.14
ALU0205,Tejas Das,Tejas,Das,2016,MCA,Information Technology,Cognizant Technology Solutions,Database Administrator,tejas.das205@outlook.com,+91 7735301069,No,0,0.2003841607565012,20.04
ALU0377,Priya Nair,Priya,Nair,2019,B.E.,Information Technology,TCS,Database Administrator,priya.nair377@proton.me,+91 9437319900,Yes,1,0.2003841607565012,20.04
ALU0968,Ashwin Rao,Ashwin,Rao,2020,MCA,Business Administration,Bosch,Database Administrator,ashwin.rao968@proton.me,+91 8637750783,Yes,1,0.19897001934235978,19.9
ALU0116,Sahana Patel,Sahana,Patel,2018,M.Tech,Business Administration,Oracle,Database Administrator,sahana.patel116@yahoo.com,+91 8268006448,Yes,1,0.19897001934235978,19.9
ALU0393,Ananya Mehta,Ananya,Mehta,2015,MCA,Business Administration,KPMG,Database Administrator,ananya.mehta393@outlook.com,+91 7516606697,No,0,0.19897001934235978,19.9
ALU0505,Sahana Naidu,Sahana,Naidu,2018,M.Tech,Business Administration,Cognizant,Database Administrator,sahana.naidu505@outlook.com,+91 9676674027,No,0,0.19897001934235978,19.9
ALU0089,Kavya Sharma,Kavya,Sharma,2017,B.E.,Information Technology,PwC,Data Analyst,kavya.sharma89@outlook.com,+91 7011492154,No,0,0.18014264264264265,18.01
ALU0328,Aditi Gupta,Aditi,Gupta,2016,M.Tech,Information Technology,EY,Data Analyst,aditi.gupta328@outlook.com,+91 8645272822,Yes,1,0.18014264264264265,18.01
ALU0407,Swathi Das,Swathi,Das,2020,B.Sc,Information Technology,HCLTech,Data Analyst,swathi.das407@yahoo.com,+91 7117898946,No,0,0.18014264264264265,18.01
ALU0339,Bhavana Das,Bhavana,Das,2020,M.Tech,Business Administration,SAP,Data Analyst,bhavana.das339@yahoo.com,+91 8878988236,Yes,1,0.17872850122850123,17.87
ALU0343,Shreya Sharma,Shreya,Sharma,2019,MBA,Business Administration,SAP,Data Analyst,shreya.sharma343@proton.me,+91 8955059570,No,0,0.17872850122850123,17.87
ALU0648,Sahana Menon,Sahana,Menon,2019,B.Sc,Information Technology,Accenture,Product Analyst,sahana.menon648@outlook.com,+91 7881271916,Yes,1,0.17527777777777778,17.53
ALU0327,Harish Pillai,Harish,Pillai,2016,B.E.,Business Administration,Deloitte,Product Analyst,harish.pillai327@proton.me,+91 7039887139,Yes,1,0.17386363636363636,17.39
ALU0925,Lakshmi Sharma,Lakshmi,Sharma,2017,B.Sc,Business Administration,Deloitte,Product Analyst,lakshmi.sharma925@yahoo.com,+91 7823996116,Yes,1,0.17386363636363636,17.39
